location,date,value,variable
Russia,2021-09-27,201015,Deaths
Russia,2021-09-28,201854,Deaths
Russia,2021-09-29,202700,Deaths
Russia,2021-09-30,203549,Deaths
Russia,2021-10-01,204424,Deaths
Russia,2021-10-02,205297,Deaths
Russia,2021-10-03,206179,Deaths
Russia,2021-10-04,207056,Deaths
Russia,2021-10-05,207932,Deaths
Russia,2021-10-06,208842,Deaths
Russia,2021-10-07,209752,Deaths
Russia,2021-10-08,210673,Deaths
Russia,2021-10-09,211627,Deaths
Russia,2021-10-10,212576,Deaths
Russia,2021-10-11,213522,Deaths
Russia,2021-10-12,214476,Deaths
Russia,2021-10-13,215438,Deaths
Russia,2021-10-14,216403,Deaths
Russia,2021-10-15,217382,Deaths
Russia,2021-10-16,218362,Deaths
Russia,2021-10-17,219342,Deaths
Russia,2021-10-18,220323,Deaths
Russia,2021-10-19,221314,Deaths
Russia,2021-10-20,222320,Deaths
Russia,2021-10-21,223331,Deaths
Russia,2021-10-22,224369,Deaths
Russia,2021-10-23,225417,Deaths
Russia,2021-10-24,226464,Deaths
Russia,2021-10-25,227506,Deaths
Russia,2021-10-26,228581,Deaths
Russia,2021-10-27,229672,Deaths
Russia,2021-10-28,230786,Deaths
Russia,2021-10-29,231931,Deaths
Russia,2021-10-30,233063,Deaths
Russia,2021-10-31,234194,Deaths
Russia,2021-11-01,235318,Deaths
Russia,2021-11-02,236462,Deaths
Russia,2021-11-03,237619,Deaths
Russia,2021-11-04,238784,Deaths
Russia,2021-11-05,239943,Deaths
Russia,2021-11-06,241095,Deaths
Russia,2021-11-07,242241,Deaths
Russia,2021-11-08,243405,Deaths
Russia,2021-11-09,244588,Deaths
Russia,2021-11-10,245794,Deaths
Russia,2021-11-11,247000,Deaths
Russia,2021-11-12,248203,Deaths
Russia,2021-11-13,249415,Deaths
Russia,2021-11-14,250609,Deaths
Russia,2021-11-15,251796,Deaths
Russia,2021-11-16,253009,Deaths
Russia,2021-11-17,254229,Deaths
Russia,2021-11-18,255448,Deaths
Russia,2021-11-19,256669,Deaths
Russia,2021-11-20,257891,Deaths
Russia,2021-11-21,259107,Deaths
Russia,2021-11-22,260319,Deaths
Russia,2021-11-23,261526,Deaths
Russia,2021-11-24,262733,Deaths
Russia,2021-11-25,263934,Deaths
Russia,2021-11-26,265134,Deaths
Russia,2021-11-27,266337,Deaths
Russia,2021-11-28,267527,Deaths
Russia,2021-11-29,268705,Deaths
Russia,2021-11-30,269900,Deaths
Russia,2021-12-01,271091,Deaths
Russia,2021-12-02,272279,Deaths
Russia,2021-12-03,273463,Deaths
Russia,2021-12-04,274648,Deaths
Russia,2021-12-05,275824,Deaths
Russia,2021-12-06,276979,Deaths
Russia,2021-12-07,278131,Deaths
Russia,2021-12-08,279280,Deaths
Russia,2021-12-09,280427,Deaths
Russia,2021-12-10,281571,Deaths
Russia,2021-12-11,282713,Deaths
Russia,2021-12-12,283815,Deaths
Russia,2021-12-13,284909,Deaths
Russia,2021-12-14,286023,Deaths
Russia,2021-12-15,287135,Deaths
Russia,2021-12-16,288240,Deaths
Russia,2021-12-17,289292,Deaths
Russia,2021-12-18,290340,Deaths
Russia,2021-12-19,291336,Deaths
Russia,2021-12-20,292331,Deaths
Russia,2021-12-21,293329,Deaths
Russia,2021-12-22,294322,Deaths
Russia,2021-12-23,295296,Deaths
Russia,2021-12-24,296268,Deaths
Russia,2021-12-25,297223,Deaths
Russia,2021-12-26,298165,Deaths
Russia,2021-12-27,299077,Deaths
Russia,2021-12-28,299983,Deaths
Russia,2021-12-29,300886,Deaths
Russia,2021-12-30,301791,Deaths
Russia,2021-12-31,302671,Deaths
Russia,2022-01-01,303496,Deaths
Russia,2022-01-02,304284,Deaths
Russia,2022-01-03,305096,Deaths
Russia,2022-01-04,305906,Deaths
Russia,2022-01-05,306710,Deaths
Russia,2022-01-06,307488,Deaths
Russia,2022-01-07,308258,Deaths
Russia,2022-01-08,309041,Deaths
Russia,2022-01-09,309787,Deaths
Russia,2022-01-10,310513,Deaths
Russia,2022-01-11,311281,Deaths
Russia,2022-01-12,312010,Deaths
Russia,2022-01-13,312733,Deaths
Russia,2022-01-14,313458,Deaths
Russia,2022-01-15,314166,Deaths
Russia,2022-01-16,314838,Deaths
Russia,2022-01-17,315495,Deaths
Russia,2022-01-18,316168,Deaths
Russia,2022-01-19,316852,Deaths
Russia,2022-01-20,317523,Deaths
Russia,2022-01-21,318200,Deaths
Russia,2022-01-22,318869,Deaths
Russia,2022-01-23,319536,Deaths
Russia,2022-01-24,320178,Deaths
Russia,2022-01-25,320844,Deaths
Russia,2022-01-26,321484,Deaths
Russia,2022-01-27,322135,Deaths
Russia,2022-01-28,322796,Deaths
Russia,2022-01-29,323452,Deaths
Russia,2022-01-30,324060,Deaths
Russia,2022-01-31,324672,Deaths
Russia,2022-02-01,325321,Deaths
Russia,2022-02-02,325986,Deaths
Russia,2022-02-03,326642,Deaths
Russia,2022-02-04,327310,Deaths
Russia,2022-02-05,328014,Deaths
Russia,2022-02-06,328664,Deaths
Russia,2022-02-07,329264,Deaths
Russia,2022-02-08,329951,Deaths
Russia,2022-02-09,330609,Deaths
Russia,2022-02-10,331300,Deaths
Russia,2022-02-11,332010,Deaths
Russia,2022-02-12,332727,Deaths
Russia,2022-02-13,333421,Deaths
Russia,2022-02-14,334093,Deaths
Russia,2022-02-15,334785,Deaths
Russia,2022-02-16,335521,Deaths
Russia,2022-02-17,336299,Deaths
Russia,2022-02-18,337074,Deaths
Russia,2022-02-19,337860,Deaths
Russia,2022-02-20,338595,Deaths
Russia,2022-02-21,339319,Deaths
Russia,2022-02-22,340101,Deaths
Russia,2022-02-23,340872,Deaths
United Kingdom,2020-01-31,NA,Deaths
United Kingdom,2020-02-01,NA,Deaths
United Kingdom,2020-02-02,NA,Deaths
United Kingdom,2020-02-03,NA,Deaths
United Kingdom,2020-02-04,NA,Deaths
United Kingdom,2020-02-05,NA,Deaths
United Kingdom,2020-02-06,NA,Deaths
United Kingdom,2020-02-07,NA,Deaths
United Kingdom,2020-02-08,NA,Deaths
United Kingdom,2020-02-09,NA,Deaths
United Kingdom,2020-02-10,NA,Deaths
United Kingdom,2020-02-11,NA,Deaths
United Kingdom,2020-02-12,NA,Deaths
United Kingdom,2020-02-13,NA,Deaths
United Kingdom,2020-02-14,NA,Deaths
United Kingdom,2020-02-15,NA,Deaths
United Kingdom,2020-02-16,NA,Deaths
United Kingdom,2020-02-17,NA,Deaths
United Kingdom,2020-02-18,NA,Deaths
United Kingdom,2020-02-19,NA,Deaths
United Kingdom,2020-02-20,NA,Deaths
United Kingdom,2020-02-21,NA,Deaths
United Kingdom,2020-02-22,NA,Deaths
United Kingdom,2020-02-23,NA,Deaths
United Kingdom,2020-02-24,NA,Deaths
United Kingdom,2020-02-25,NA,Deaths
United Kingdom,2020-02-26,NA,Deaths
United Kingdom,2020-02-27,NA,Deaths
United Kingdom,2020-02-28,NA,Deaths
United Kingdom,2020-02-29,NA,Deaths
United Kingdom,2020-03-01,NA,Deaths
United Kingdom,2020-03-02,NA,Deaths
United Kingdom,2020-03-03,NA,Deaths
United Kingdom,2020-03-04,NA,Deaths
United Kingdom,2020-03-05,NA,Deaths
United Kingdom,2020-03-06,1,Deaths
United Kingdom,2020-03-07,2,Deaths
United Kingdom,2020-03-08,2,Deaths
United Kingdom,2020-03-09,3,Deaths
United Kingdom,2020-03-10,7,Deaths
United Kingdom,2020-03-11,7,Deaths
United Kingdom,2020-03-12,9,Deaths
United Kingdom,2020-03-13,10,Deaths
United Kingdom,2020-03-14,29,Deaths
United Kingdom,2020-03-15,43,Deaths
United Kingdom,2020-03-16,65,Deaths
United Kingdom,2020-03-17,82,Deaths
United Kingdom,2020-03-18,116,Deaths
United Kingdom,2020-03-19,162,Deaths
United Kingdom,2020-03-20,194,Deaths
United Kingdom,2020-03-21,252,Deaths
United Kingdom,2020-03-22,288,Deaths
United Kingdom,2020-03-23,364,Deaths
United Kingdom,2020-03-24,512,Deaths
United Kingdom,2020-03-25,703,Deaths
United Kingdom,2020-03-26,884,Deaths
United Kingdom,2020-03-27,1173,Deaths
United Kingdom,2020-03-28,1465,Deaths
United Kingdom,2020-03-29,1677,Deaths
United Kingdom,2020-03-30,2053,Deaths
United Kingdom,2020-03-31,2456,Deaths
United Kingdom,2020-04-01,3128,Deaths
United Kingdom,2020-04-02,3785,Deaths
United Kingdom,2020-04-03,4522,Deaths
United Kingdom,2020-04-04,5279,Deaths
United Kingdom,2020-04-05,5880,Deaths
United Kingdom,2020-04-06,6447,Deaths
United Kingdom,2020-04-07,7554,Deaths
United Kingdom,2020-04-08,8584,Deaths
United Kingdom,2020-04-09,9702,Deaths
United Kingdom,2020-04-10,10825,Deaths
United Kingdom,2020-04-11,11669,Deaths
United Kingdom,2020-04-12,12326,Deaths
United Kingdom,2020-04-13,13051,Deaths
United Kingdom,2020-04-14,14128,Deaths
United Kingdom,2020-04-15,15008,Deaths
United Kingdom,2020-04-16,16048,Deaths
United Kingdom,2020-04-17,16962,Deaths
United Kingdom,2020-04-18,18070,Deaths
United Kingdom,2020-04-19,18503,Deaths
United Kingdom,2020-04-20,19074,Deaths
United Kingdom,2020-04-21,20298,Deaths
United Kingdom,2020-04-22,21148,Deaths
United Kingdom,2020-04-23,21830,Deaths
United Kingdom,2020-04-24,22845,Deaths
United Kingdom,2020-04-25,23662,Deaths
United Kingdom,2020-04-26,24026,Deaths
United Kingdom,2020-04-27,24346,Deaths
United Kingdom,2020-04-28,25315,Deaths
United Kingdom,2020-04-29,26084,Deaths
United Kingdom,2020-04-30,26719,Deaths
United Kingdom,2020-05-01,27417,Deaths
United Kingdom,2020-05-02,28003,Deaths
United Kingdom,2020-05-03,28257,Deaths
United Kingdom,2020-05-04,28530,Deaths
United Kingdom,2020-05-05,29256,Deaths
United Kingdom,2020-05-06,29903,Deaths
United Kingdom,2020-05-07,30361,Deaths
United Kingdom,2020-05-08,30941,Deaths
United Kingdom,2020-05-09,31216,Deaths
United Kingdom,2020-05-10,31433,Deaths
United Kingdom,2020-05-11,31620,Deaths
United Kingdom,2020-05-12,32235,Deaths
United Kingdom,2020-05-13,32682,Deaths
United Kingdom,2020-05-14,33035,Deaths
United Kingdom,2020-05-15,33385,Deaths
United Kingdom,2020-05-16,33796,Deaths
United Kingdom,2020-05-17,33863,Deaths
United Kingdom,2020-05-18,34009,Deaths
United Kingdom,2020-05-19,34509,Deaths
United Kingdom,2020-05-20,34837,Deaths
United Kingdom,2020-05-21,35111,Deaths
United Kingdom,2020-05-22,35403,Deaths
United Kingdom,2020-05-23,35623,Deaths
United Kingdom,2020-05-24,36002,Deaths
United Kingdom,2020-05-25,36106,Deaths
United Kingdom,2020-05-26,36237,Deaths
United Kingdom,2020-05-27,36659,Deaths
United Kingdom,2020-05-28,37002,Deaths
United Kingdom,2020-05-29,37276,Deaths
United Kingdom,2020-05-30,37430,Deaths
United Kingdom,2020-05-31,37490,Deaths
United Kingdom,2020-06-01,37576,Deaths
United Kingdom,2020-06-02,37825,Deaths
United Kingdom,2020-06-03,38079,Deaths
United Kingdom,2020-06-04,38210,Deaths
United Kingdom,2020-06-05,38468,Deaths
United Kingdom,2020-06-06,38611,Deaths
United Kingdom,2020-06-07,38665,Deaths
United Kingdom,2020-06-08,38712,Deaths
United Kingdom,2020-06-09,38907,Deaths
United Kingdom,2020-06-10,39071,Deaths
United Kingdom,2020-06-11,39147,Deaths
United Kingdom,2020-06-12,39278,Deaths
United Kingdom,2020-06-13,39385,Deaths
United Kingdom,2020-06-14,39412,Deaths
United Kingdom,2020-06-15,39441,Deaths
United Kingdom,2020-06-16,39561,Deaths
United Kingdom,2020-06-17,39671,Deaths
United Kingdom,2020-06-18,39738,Deaths
United Kingdom,2020-06-19,39822,Deaths
United Kingdom,2020-06-20,39893,Deaths
United Kingdom,2020-06-21,39925,Deaths
United Kingdom,2020-06-22,39939,Deaths
United Kingdom,2020-06-23,40033,Deaths
United Kingdom,2020-06-24,40120,Deaths
United Kingdom,2020-06-25,40219,Deaths
United Kingdom,2020-06-26,40296,Deaths
United Kingdom,2020-06-27,40336,Deaths
United Kingdom,2020-06-28,40367,Deaths
United Kingdom,2020-06-29,40388,Deaths
United Kingdom,2020-06-30,40441,Deaths
United Kingdom,2020-07-01,40538,Deaths
United Kingdom,2020-07-02,40579,Deaths
United Kingdom,2020-07-03,40628,Deaths
United Kingdom,2020-07-04,40660,Deaths
United Kingdom,2020-07-05,40679,Deaths
United Kingdom,2020-07-06,40690,Deaths
United Kingdom,2020-07-07,40744,Deaths
United Kingdom,2020-07-08,40801,Deaths
United Kingdom,2020-07-09,40832,Deaths
United Kingdom,2020-07-10,40866,Deaths
United Kingdom,2020-07-11,40883,Deaths
United Kingdom,2020-07-12,40892,Deaths
United Kingdom,2020-07-13,40902,Deaths
United Kingdom,2020-07-14,40946,Deaths
United Kingdom,2020-07-15,40972,Deaths
United Kingdom,2020-07-16,40996,Deaths
United Kingdom,2020-07-17,41022,Deaths
United Kingdom,2020-07-18,41031,Deaths
United Kingdom,2020-07-19,41042,Deaths
United Kingdom,2020-07-20,41052,Deaths
United Kingdom,2020-07-21,41077,Deaths
United Kingdom,2020-07-22,41094,Deaths
United Kingdom,2020-07-23,41103,Deaths
United Kingdom,2020-07-24,41135,Deaths
United Kingdom,2020-07-25,41150,Deaths
United Kingdom,2020-07-26,41158,Deaths
United Kingdom,2020-07-27,41161,Deaths
United Kingdom,2020-07-28,41182,Deaths
United Kingdom,2020-07-29,41216,Deaths
United Kingdom,2020-07-30,41216,Deaths
United Kingdom,2020-07-31,41236,Deaths
United Kingdom,2020-08-01,41249,Deaths
United Kingdom,2020-08-02,41254,Deaths
United Kingdom,2020-08-03,41255,Deaths
United Kingdom,2020-08-04,41273,Deaths
United Kingdom,2020-08-05,41287,Deaths
United Kingdom,2020-08-06,41305,Deaths
United Kingdom,2020-08-07,41317,Deaths
United Kingdom,2020-08-08,41320,Deaths
United Kingdom,2020-08-09,41325,Deaths
United Kingdom,2020-08-10,41343,Deaths
United Kingdom,2020-08-11,41356,Deaths
United Kingdom,2020-08-12,41376,Deaths
United Kingdom,2020-08-13,41394,Deaths
United Kingdom,2020-08-14,41405,Deaths
United Kingdom,2020-08-15,41408,Deaths
United Kingdom,2020-08-16,41413,Deaths
United Kingdom,2020-08-17,41416,Deaths
United Kingdom,2020-08-18,41428,Deaths
United Kingdom,2020-08-19,41445,Deaths
United Kingdom,2020-08-20,41451,Deaths
United Kingdom,2020-08-21,41453,Deaths
United Kingdom,2020-08-22,41471,Deaths
United Kingdom,2020-08-23,41477,Deaths
United Kingdom,2020-08-24,41481,Deaths
United Kingdom,2020-08-25,41497,Deaths
United Kingdom,2020-08-26,41513,Deaths
United Kingdom,2020-08-27,41525,Deaths
United Kingdom,2020-08-28,41534,Deaths
United Kingdom,2020-08-29,41546,Deaths
United Kingdom,2020-08-30,41547,Deaths
United Kingdom,2020-08-31,41549,Deaths
United Kingdom,2020-09-01,41552,Deaths
United Kingdom,2020-09-02,41562,Deaths
United Kingdom,2020-09-03,41575,Deaths
United Kingdom,2020-09-04,41585,Deaths
United Kingdom,2020-09-05,41597,Deaths
United Kingdom,2020-09-06,41599,Deaths
United Kingdom,2020-09-07,41602,Deaths
United Kingdom,2020-09-08,41634,Deaths
United Kingdom,2020-09-09,41642,Deaths
United Kingdom,2020-09-10,41656,Deaths
United Kingdom,2020-09-11,41662,Deaths
United Kingdom,2020-09-12,41671,Deaths
United Kingdom,2020-09-13,41676,Deaths
United Kingdom,2020-09-14,41685,Deaths
United Kingdom,2020-09-15,41712,Deaths
United Kingdom,2020-09-16,41732,Deaths
United Kingdom,2020-09-17,41753,Deaths
United Kingdom,2020-09-18,41780,Deaths
United Kingdom,2020-09-19,41807,Deaths
United Kingdom,2020-09-20,41825,Deaths
United Kingdom,2020-09-21,41836,Deaths
United Kingdom,2020-09-22,41873,Deaths
United Kingdom,2020-09-23,41910,Deaths
United Kingdom,2020-09-24,41950,Deaths
United Kingdom,2020-09-25,41984,Deaths
United Kingdom,2020-09-26,42019,Deaths
United Kingdom,2020-09-27,42036,Deaths
United Kingdom,2020-09-28,42049,Deaths
United Kingdom,2020-09-29,42120,Deaths
United Kingdom,2020-09-30,42191,Deaths
United Kingdom,2020-10-01,42250,Deaths
United Kingdom,2020-10-02,42316,Deaths
United Kingdom,2020-10-03,42365,Deaths
United Kingdom,2020-10-04,42398,Deaths
United Kingdom,2020-10-05,42417,Deaths
United Kingdom,2020-10-06,42493,Deaths
United Kingdom,2020-10-07,42563,Deaths
United Kingdom,2020-10-08,42640,Deaths
United Kingdom,2020-10-09,42727,Deaths
United Kingdom,2020-10-10,42808,Deaths
United Kingdom,2020-10-11,42873,Deaths
United Kingdom,2020-10-12,42923,Deaths
United Kingdom,2020-10-13,43066,Deaths
United Kingdom,2020-10-14,43203,Deaths
United Kingdom,2020-10-15,43341,Deaths
United Kingdom,2020-10-16,43477,Deaths
United Kingdom,2020-10-17,43627,Deaths
United Kingdom,2020-10-18,43694,Deaths
United Kingdom,2020-10-19,43774,Deaths
United Kingdom,2020-10-20,44015,Deaths
United Kingdom,2020-10-21,44206,Deaths
United Kingdom,2020-10-22,44395,Deaths
United Kingdom,2020-10-23,44619,Deaths
United Kingdom,2020-10-24,44793,Deaths
United Kingdom,2020-10-25,44944,Deaths
United Kingdom,2020-10-26,45046,Deaths
United Kingdom,2020-10-27,45413,Deaths
United Kingdom,2020-10-28,45723,Deaths
United Kingdom,2020-10-29,46003,Deaths
United Kingdom,2020-10-30,46277,Deaths
United Kingdom,2020-10-31,46603,Deaths
United Kingdom,2020-11-01,46765,Deaths
United Kingdom,2020-11-02,46901,Deaths
United Kingdom,2020-11-03,47298,Deaths
United Kingdom,2020-11-04,47790,Deaths
United Kingdom,2020-11-05,48168,Deaths
United Kingdom,2020-11-06,48523,Deaths
United Kingdom,2020-11-07,48936,Deaths
United Kingdom,2020-11-08,49092,Deaths
United Kingdom,2020-11-09,49286,Deaths
United Kingdom,2020-11-10,49818,Deaths
United Kingdom,2020-11-11,50413,Deaths
United Kingdom,2020-11-12,50976,Deaths
United Kingdom,2020-11-13,51352,Deaths
United Kingdom,2020-11-14,51814,Deaths
United Kingdom,2020-11-15,51982,Deaths
United Kingdom,2020-11-16,52195,Deaths
United Kingdom,2020-11-17,52793,Deaths
United Kingdom,2020-11-18,53322,Deaths
United Kingdom,2020-11-19,53823,Deaths
United Kingdom,2020-11-20,54334,Deaths
United Kingdom,2020-11-21,54674,Deaths
United Kingdom,2020-11-22,55072,Deaths
United Kingdom,2020-11-23,55278,Deaths
United Kingdom,2020-11-24,55886,Deaths
United Kingdom,2020-11-25,56581,Deaths
United Kingdom,2020-11-26,57079,Deaths
United Kingdom,2020-11-27,57599,Deaths
United Kingdom,2020-11-28,58078,Deaths
United Kingdom,2020-11-29,58293,Deaths
United Kingdom,2020-11-30,58496,Deaths
United Kingdom,2020-12-01,59099,Deaths
United Kingdom,2020-12-02,59747,Deaths
United Kingdom,2020-12-03,60161,Deaths
United Kingdom,2020-12-04,60665,Deaths
United Kingdom,2020-12-05,61062,Deaths
United Kingdom,2020-12-06,61293,Deaths
United Kingdom,2020-12-07,61482,Deaths
United Kingdom,2020-12-08,62081,Deaths
United Kingdom,2020-12-09,62614,Deaths
United Kingdom,2020-12-10,63130,Deaths
United Kingdom,2020-12-11,63554,Deaths
United Kingdom,2020-12-12,64074,Deaths
United Kingdom,2020-12-13,64218,Deaths
United Kingdom,2020-12-14,64450,Deaths
United Kingdom,2020-12-15,64956,Deaths
United Kingdom,2020-12-16,65568,Deaths
United Kingdom,2020-12-17,66100,Deaths
United Kingdom,2020-12-18,66589,Deaths
United Kingdom,2020-12-19,67124,Deaths
United Kingdom,2020-12-20,67453,Deaths
United Kingdom,2020-12-21,67668,Deaths
United Kingdom,2020-12-22,68359,Deaths
United Kingdom,2020-12-23,69105,Deaths
United Kingdom,2020-12-24,69680,Deaths
United Kingdom,2020-12-25,70251,Deaths
United Kingdom,2020-12-26,70462,Deaths
United Kingdom,2020-12-27,70809,Deaths
United Kingdom,2020-12-28,71166,Deaths
United Kingdom,2020-12-29,71624,Deaths
United Kingdom,2020-12-30,72605,Deaths
United Kingdom,2020-12-31,73569,Deaths
United Kingdom,2021-01-01,74183,Deaths
United Kingdom,2021-01-02,74630,Deaths
United Kingdom,2021-01-03,75084,Deaths
United Kingdom,2021-01-04,75491,Deaths
United Kingdom,2021-01-05,76365,Deaths
United Kingdom,2021-01-06,77409,Deaths
United Kingdom,2021-01-07,78575,Deaths
United Kingdom,2021-01-08,79902,Deaths
United Kingdom,2021-01-09,80940,Deaths
United Kingdom,2021-01-10,81504,Deaths
United Kingdom,2021-01-11,82033,Deaths
United Kingdom,2021-01-12,83276,Deaths
United Kingdom,2021-01-13,84842,Deaths
United Kingdom,2021-01-14,86090,Deaths
United Kingdom,2021-01-15,87371,Deaths
United Kingdom,2021-01-16,88666,Deaths
United Kingdom,2021-01-17,89339,Deaths
United Kingdom,2021-01-18,89938,Deaths
United Kingdom,2021-01-19,91548,Deaths
United Kingdom,2021-01-20,93368,Deaths
United Kingdom,2021-01-21,94658,Deaths
United Kingdom,2021-01-22,96059,Deaths
United Kingdom,2021-01-23,97407,Deaths
United Kingdom,2021-01-24,98018,Deaths
United Kingdom,2021-01-25,98610,Deaths
United Kingdom,2021-01-26,100241,Deaths
United Kingdom,2021-01-27,101966,Deaths
United Kingdom,2021-01-28,103205,Deaths
United Kingdom,2021-01-29,104451,Deaths
United Kingdom,2021-01-30,105652,Deaths
United Kingdom,2021-01-31,106240,Deaths
United Kingdom,2021-02-01,106646,Deaths
United Kingdom,2021-02-02,108095,Deaths
United Kingdom,2021-02-03,109417,Deaths
United Kingdom,2021-02-04,110333,Deaths
United Kingdom,2021-02-05,111347,Deaths
United Kingdom,2021-02-06,112175,Deaths
United Kingdom,2021-02-07,112548,Deaths
United Kingdom,2021-02-08,112881,Deaths
United Kingdom,2021-02-09,113933,Deaths
United Kingdom,2021-02-10,114934,Deaths
United Kingdom,2021-02-11,115612,Deaths
United Kingdom,2021-02-12,116370,Deaths
United Kingdom,2021-02-13,116991,Deaths
United Kingdom,2021-02-14,117250,Deaths
United Kingdom,2021-02-15,117480,Deaths
United Kingdom,2021-02-16,118279,Deaths
United Kingdom,2021-02-17,119018,Deaths
United Kingdom,2021-02-18,119472,Deaths
United Kingdom,2021-02-19,120005,Deaths
United Kingdom,2021-02-20,120450,Deaths
United Kingdom,2021-02-21,120665,Deaths
United Kingdom,2021-02-22,120842,Deaths
United Kingdom,2021-02-23,121390,Deaths
United Kingdom,2021-02-24,121832,Deaths
United Kingdom,2021-02-25,122155,Deaths
United Kingdom,2021-02-26,122501,Deaths
United Kingdom,2021-02-27,122791,Deaths
United Kingdom,2021-02-28,122935,Deaths
United Kingdom,2021-03-01,123039,Deaths
United Kingdom,2021-03-02,123382,Deaths
United Kingdom,2021-03-03,123869,Deaths
United Kingdom,2021-03-04,124111,Deaths
United Kingdom,2021-03-05,124347,Deaths
United Kingdom,2021-03-06,124505,Deaths
United Kingdom,2021-03-07,124587,Deaths
United Kingdom,2021-03-08,124652,Deaths
United Kingdom,2021-03-09,124883,Deaths
United Kingdom,2021-03-10,125073,Deaths
United Kingdom,2021-03-11,125254,Deaths
United Kingdom,2021-03-12,125429,Deaths
United Kingdom,2021-03-13,125550,Deaths
United Kingdom,2021-03-14,125602,Deaths
United Kingdom,2021-03-15,125666,Deaths
United Kingdom,2021-03-16,125776,Deaths
United Kingdom,2021-03-17,125917,Deaths
United Kingdom,2021-03-18,126012,Deaths
United Kingdom,2021-03-19,126112,Deaths
United Kingdom,2021-03-20,126208,Deaths
United Kingdom,2021-03-21,126241,Deaths
United Kingdom,2021-03-22,126258,Deaths
United Kingdom,2021-03-23,126370,Deaths
United Kingdom,2021-03-24,126468,Deaths
United Kingdom,2021-03-25,126531,Deaths
United Kingdom,2021-03-26,126601,Deaths
United Kingdom,2021-03-27,126659,Deaths
United Kingdom,2021-03-28,126678,Deaths
United Kingdom,2021-03-29,126701,Deaths
United Kingdom,2021-03-30,126756,Deaths
United Kingdom,2021-03-31,126799,Deaths
United Kingdom,2021-04-01,126850,Deaths
United Kingdom,2021-04-02,126902,Deaths
United Kingdom,2021-04-03,126912,Deaths
United Kingdom,2021-04-04,126922,Deaths
United Kingdom,2021-04-05,126948,Deaths
United Kingdom,2021-04-06,126968,Deaths
United Kingdom,2021-04-07,127013,Deaths
United Kingdom,2021-04-08,127066,Deaths
United Kingdom,2021-04-09,127126,Deaths
United Kingdom,2021-04-10,127166,Deaths
United Kingdom,2021-04-11,127173,Deaths
United Kingdom,2021-04-12,127186,Deaths
United Kingdom,2021-04-13,127209,Deaths
United Kingdom,2021-04-14,127247,Deaths
United Kingdom,2021-04-15,127277,Deaths
United Kingdom,2021-04-16,127311,Deaths
United Kingdom,2021-04-17,127346,Deaths
United Kingdom,2021-04-18,127356,Deaths
United Kingdom,2021-04-19,127360,Deaths
United Kingdom,2021-04-20,127393,Deaths
United Kingdom,2021-04-21,127413,Deaths
United Kingdom,2021-04-22,127431,Deaths
United Kingdom,2021-04-23,127471,Deaths
United Kingdom,2021-04-24,127503,Deaths
United Kingdom,2021-04-25,127514,Deaths
United Kingdom,2021-04-26,127520,Deaths
United Kingdom,2021-04-27,127537,Deaths
United Kingdom,2021-04-28,127566,Deaths
